*.uuid,*.event,*.properties.$app_build,*.properties.$app_name,*.properties.$app_namespace,*.properties.$app_version,*.properties.$device_manufacturer,*.properties.$device_name,*.properties.$device_type,*.properties.$geoip_disable,*.properties.$is_emulator,*.properties.$is_identified,*.properties.$lib,*.properties.$lib_version,*.properties.$locale,*.properties.$os_name,*.properties.$os_version,*.properties.$process_person_profile,*.properties.$screen_height,*.properties.$screen_width,*.properties.$sent_at,*.properties.$session_id,*.properties.$timezone,*.properties.duration_ms,*.properties.engine,*.properties.model_version,*.properties.outcome,*.properties.trigger,*.properties.$os,*.properties.$has_recording,*.timestamp,*.team_id,*.distinct_id,*.elements_chain,*.created_at,*.person_mode,event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
01a0664e-3598-7a18-894b-5c0ce75e2395,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:06:39.378Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,2898,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:06:36.705000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:06:39.838000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:06:36.705000+00:00
01a06634-4972-7917-8b0c-33e087fad709,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:38:21.07Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3280,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:38:17.931000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:38:21.774000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:38:17.931000+00:00
01a06634-2a2b-79dc-a89e-5555bb687afb,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:38:09.882Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3357,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:38:09.808000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:38:10.901000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:38:09.808000+00:00
01a06634-0b78-7109-8b68-f06c9b6889aa,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:38:09.882Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3579,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:38:01.949000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:38:10.461000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:38:01.949000+00:00
01a06633-ea05-78af-b82e-f7b00b88cb96,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:38:01.197Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3130,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:37:53.499000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:38:03.539000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:37:53.499000+00:00
01a06633-cee3-724a-86f1-701ba5145637,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:37:47.79Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,4260,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:37:46.543000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:37:49.696000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:37:46.543000+00:00
01a06633-a855-7f97-a2c5-b2e5e18d7858,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:37:36.628Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,2556,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:37:36.572000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:37:37.923000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:37:36.572000+00:00
01a06633-8bf2-7942-9575-7f33a3f931d0,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:37:36.628Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3489,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:37:29.305000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:37:37.787000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:37:29.305000+00:00
01a06633-6ca9-7c29-a04c-bcc3e831b87c,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:37:24.357Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3593,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:37:21.386000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:37:26.064000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:37:21.386000+00:00
01a06633-4cdf-76dc-889e-9301817348d9,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:37:13.365Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3626,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 07:37:13.129000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:37:15.281000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:37:13.129000+00:00
01a06633-3236-72bd-999b-ad12f247e457,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T07:37:13.064Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,4844,heuristic,heuristic-p6.0,fallback,manual,Android,False,2026-09-03 07:37:06.391000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 07:37:14.161000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 07:37:06.391000+00:00
