*.uuid,*.event,*.properties.$app_build,*.properties.$app_name,*.properties.$app_namespace,*.properties.$app_version,*.properties.$device_manufacturer,*.properties.$device_name,*.properties.$device_type,*.properties.$geoip_disable,*.properties.$is_emulator,*.properties.$is_identified,*.properties.$lib,*.properties.$lib_version,*.properties.$locale,*.properties.$os_name,*.properties.$os_version,*.properties.$process_person_profile,*.properties.$screen_height,*.properties.$screen_width,*.properties.$sent_at,*.properties.$session_id,*.properties.$timezone,*.properties.conflicts,*.properties.duration_ms,*.properties.outcome,*.properties.pulled,*.properties.pushed,*.properties.reason,*.properties.$os,*.properties.$has_recording,*.timestamp,*.team_id,*.distinct_id,*.elements_chain,*.created_at,*.person_mode,event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
01a06b07-9c5f-7e19-86ed-740a2b931702,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:07:46.046Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,1068,synced,0,0,poll,Android,False,2026-09-04 06:07:34.401000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:07:45.235000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:07:34.401000+00:00
01a06b06-b40a-74b4-bace-0d54dd583102,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:06:46.563Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,1631,synced,0,0,poll,Android,False,2026-09-04 06:06:34.926000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:06:45.600000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:06:34.926000+00:00
01a06b05-c6ca-769f-86fa-c187d16fa5c3,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:05:45.829Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,877,synced,0,0,poll,Android,False,2026-09-04 06:05:34.195000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:05:44.933000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:05:34.195000+00:00
01a06b04-df37-7036-bbca-9b196b95d2e7,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:04:46.55Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,1599,synced,0,0,poll,Android,False,2026-09-04 06:04:34.906000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:04:45.252000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:04:34.906000+00:00
01a06b03-f15f-73d0-9acc-7d4545bee1bb,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:03:45.66Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,730,synced,0,0,poll,Android,False,2026-09-04 06:03:34.025000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:03:44.477000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:03:34.025000+00:00
01a06b03-07f5-75d7-90b0-53891f2d3329,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:02:45.904Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,975,synced,0,0,poll,Android,False,2026-09-04 06:02:34.265000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:02:44.819000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:02:34.265000+00:00
01a06b02-1c31-70b4-9ee7-9bd108142736,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:01:45.556Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,658,synced,0,0,poll,Android,False,2026-09-04 06:01:33.912000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:01:44.308000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:01:33.912000+00:00
01a06b01-3222-7b5d-a4bd-d51ea29af602,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:00:45.636Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,738,synced,0,0,poll,Android,False,2026-09-04 06:00:33.992000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:00:44.981000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:00:33.992000+00:00
01a06b00-4820-745c-9d00-a2d1619efd77,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:59:45.731Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,821,synced,0,0,poll,Android,False,2026-09-04 05:59:34.105000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:59:44.847000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:59:34.105000+00:00
01a06aff-5e22-797a-b4fc-cdd1ee6c1f7f,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:58:45.828Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,917,synced,0,0,poll,Android,False,2026-09-04 05:58:34.195000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:58:44.711000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:58:34.195000+00:00
01a06afe-7352-76c6-b8a0-179f0cc53181,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:57:45.708Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,772,synced,0,0,poll,Android,False,2026-09-04 05:57:34.081000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:57:44.269000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:57:34.081000+00:00
01a06afd-88ee-7669-8992-e6c2960e6be9,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:56:45.71Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,795,synced,0,0,poll,Android,False,2026-09-04 05:56:34.071000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:56:44.266000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:56:34.071000+00:00
01a06afc-9ee8-7c8e-a85a-0f3bf314b8b1,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:55:45.8Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,840,synced,0,0,poll,Android,False,2026-09-04 05:55:34.168000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:55:44.263000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:55:34.168000+00:00
01a06afb-b4e3-7f87-a1b8-69e47a075653,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:54:45.885Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,982,synced,0,0,poll,Android,False,2026-09-04 05:54:34.259000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:54:44.778000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:54:34.259000+00:00
01a06afa-d8dd-710d-af79-c79cf5e56139,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:53:44.987Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,726,synced,0,0,write,Android,False,2026-09-04 05:53:38.320000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:53:44.081000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:53:38.320000+00:00
01a06afa-d5cc-7cb2-bf35-b91177074a20,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:53:44.987Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,3912,synced,0,1,foreground,Android,False,2026-09-04 05:53:37.534000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:53:44.077000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:53:37.534000+00:00
01a06af0-35b8-79e9-80e6-159a91f53522,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:42:12.432Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,1361,synced,23,22,poll,Android,False,2026-09-04 05:42:00.754000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:42:11.278000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:42:00.754000+00:00
01a06aef-5011-7de5-95a5-27f9a7927ea8,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:41:11.094Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,1381,synced,0,0,pre_plan,Android,False,2026-09-04 05:41:02.307000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:41:14.021000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:41:02.307000+00:00
01a06aef-4a8f-7baa-b83b-45c86b29e0ab,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:41:11.094Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,1174,synced,0,0,foreground,Android,False,2026-09-04 05:41:00.897000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:41:13.881000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:41:00.897000+00:00
01a06aee-ac7b-7846-a3e9-6100268646e2,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:40:31.77Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,706,synced,0,0,poll,Android,False,2026-09-04 05:40:20.152000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:40:57.207000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:40:20.152000+00:00
01a06aed-c2c7-7f46-8ac2-603df88e81a6,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:39:31.948Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,882,synced,0,0,poll,Android,False,2026-09-04 05:39:20.263000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:39:30.727000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:39:20.263000+00:00
01a06aec-d79d-7866-8d09-fb1b31eb45a9,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:38:31.741Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,683,synced,0,0,poll,Android,False,2026-09-04 05:38:20.129000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:38:30.399000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:38:20.129000+00:00
01a06aeb-ed70-7db8-b608-53519122fd77,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:37:31.805Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,760,synced,0,0,poll,Android,False,2026-09-04 05:37:20.106000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:37:31.172000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:37:20.106000+00:00
01a06aeb-03b6-7cde-8988-d124dc8f3cad,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:36:31.95Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,900,synced,0,0,poll,Android,False,2026-09-04 05:36:20.330000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:36:30.604000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:36:20.330000+00:00
01a06aea-1a48-7114-990d-7231a3a46c5f,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:35:32.188Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,1125,synced,0,0,poll,Android,False,2026-09-04 05:35:20.509000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:35:30.800000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:35:20.509000+00:00
01a06ae9-3912-7a98-a5e4-e9d2387d6a2d,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T05:34:34.532Z,01a06ae6-f319-7303-bb87-dd5c0cc681c9,Europe/Kiev,0,3516,synced,154,15,poll,Android,False,2026-09-04 05:34:22.922000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 05:34:33.776000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 05:34:22.922000+00:00
